frame,keypoint_index,keypoint_name,x,y,visibility
24,0,nose,116.77877807617188,160.0740966796875,0.8776437640190125
24,1,left_eye,118.74335479736328,156.2190704345703,0.6772497892379761
24,2,right_eye,112.51122283935547,157.5448760986328,0.9323312044143677
24,3,left_ear,119.4248275756836,157.53236389160156,0.216722309589386
24,4,right_ear,105.89453887939453,161.07369995117188,0.8757614493370056
24,5,left_shoulder,117.32312774658203,174.2443389892578,0.9086560606956482
24,6,right_shoulder,101.54342651367188,179.6779022216797,0.9875746369361877
24,7,left_elbow,129.55029296875,189.279296875,0.15563470125198364
24,8,right_elbow,109.99219512939453,204.2624969482422,0.9193316698074341
24,9,left_wrist,128.50234985351562,190.2061309814453,0.06491231173276901
24,10,right_wrist,127.79129791259766,189.03561401367188,0.709456205368042
24,11,left_hip,95.77793884277344,219.40419006347656,0.9297907948493958
24,12,right_hip,83.95747375488281,222.4008026123047,0.9733311533927917
24,13,left_knee,101.81904602050781,247.6778564453125,0.6426406502723694
24,14,right_knee,97.91014099121094,255.1675567626953,0.8833606243133545
24,15,left_ankle,96.50767517089844,278.65545654296875,0.46258544921875
24,16,right_ankle,91.6841049194336,286.030029296875,0.6783174276351929
