rally,round,team,receive_location,digger_location,pass_land_location,hitter_location,hit_land_location,pass_rating,set_type,set_location,hit_type,num_blockers,block_touch,serve_type,win_reason,lose_reason,winning_team
7,1,b,,,,,3,,,,,,,jump,ace,ace,a
8,1,b,2,2,12,11,14,in,in,oppo,hit,2,yes,jump,,,b
8,2,a,14,14,15,13,5,out,out,d-ball,hit,3,no,,,,b
8,3,b,4,4,,,8,out,,,overpass,0,no,,,,b
8,4,a,13,13,,,,,,,,,,,error,error,b
9,1,a,3,3,23,23,4,out,out,bic,free_ball,0,no,jump,,,b
9,2,b,3,8,13,13,8,in,in,bic,roll_shot,2,no,,,,b
9,3,a,13,13,13,11,24,in,in,oppo,hit,3,no,,hit_error,hit_error,b
10,1,a,,,,,21,,,,,,,jump,serve_error,serve_error,a
11,1,b,3,2,16,14,21,out,out,outside,hit,2,yes,jump,tool,tool,b
12,1,a,9,4,14,12,26,out,out,d-ball,hit,2,yes,jump,tool,tool,a
13,1,b,3,3,13,13,8,in,in,quick,off_speed,1,no,jump,kill,kill,b
14,1,a,7,7,6,15,9,out,out,outside,roll_shot,2,no,jump,,,a
14,2,b,9,10,12,11,20,in,in,oppo,off_speed,2,no,,hit_error,hit_error,a
15,1,b,4,3,13,15,21,in,in,outside,hit,2,yes,float,tool,tool,b
16,1,a,10,9,8,15,26,out,out,outside,hit,3,yes,jump,tool,tool,a
17,1,b,4,4,8,11,13,out,out,oppo,hit,2,no,jump,hit_error,hit_error,b
18,1,a,,,,,,,,,,,,jump,serve_error,serve_error,b
19,1,b,7,7,13,13,9,in,in,quick,off_speed,2,no,jump,kill,kill,a
20,1,b,3,3,13,15,10,in,in,outside,hit,1,no,jump,,,a
20,2,a,9,8,20,11,7,out,out,oppo,hit,2,no,,kill,kill,a
21,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
22,1,a,7,7,13,11,1,in,in,oppo,hit,2,yes,jump,,,b
22,2,b,2,2,1,13,13,out,out,outside,hit,2,yes,,kill,kill,b
23,1,a,10,10,14,11,8,in,in,oppo,hit,2,yes,hybrid,,,a
23,2,b,8,3,13,14,,in,in,quick,off_speed,1,yes,,error,error,a
24,1,b,,,,,21,,,,,,,jump,serve_error,serve_error,b
25,1,a,8,3,14,15,5,in,in,outside,hit,2,yes,tape,,,a
25,2,b,4,4,13,11,10,in,in,oppo,tip,2,no,,,,a
25,3,a,10,10,13,12,3,out,out,oppo,off_speed,3,no,,kill,kill,a
26,1,b,4,4,26,,,,,,,,,jump,ace,ace,a
27,1,b,3,3,13,13,8,in,in,quick,hit,2,no,tape,,,b
27,2,a,8,3,6,4,2,out,out,bic,free_ball,0,no,,,,b
27,3,b,2,4,12,13,3,in,in,bic,hit,2,no,,kill,kill,b
28,1,a,8,3,12,15,10,in,in,outside,hit,2,no,jump,,,a
28,2,b,9,9,,,14,out,,,blocked,1,yes,,blocked,blocked,a
29,1,b,3,3,13,15,2,in,in,outside,hit,2,no,jump,kill,kill,b
30,1,a,7,6,13,12,3,in,in,quick,hit,1,no,hybrid,kill,kill,a
31,1,b,3,3,13,11,22,in,in,oppo,hit,2,no,jump,hit_error,hit_error,a
32,1,b,3,3,26,8,13,out,out,bic,blocked,2,yes,tape,,,b
32,2,b,13,13,9,13,8,out,out,quick,free_ball,1,yes,,,,b
32,3,b,13,13,8,11,7,out,out,oppo,hit,2,no,,,,b
32,4,a,7,7,13,15,5,in,in,outside,off_speed,1,no,,error,error,b
33,1,a,,,,,22,,,,,,,jump,serve_error,serve_error,a
34,1,b,4,4,13,15,7,in,in,outside,hit,2,no,jump,kill,kill,b
35,1,a,3,3,13,14,15,in,in,quick,hit,2,no,jump,net,net,b
36,1,a,7,8,13,11,25,in,in,oppo,off_speed,2,no,jump,hit_error,hit_error,b
37,1,a,,,,,1,,,,,,,jump,ace,ace,b
38,1,a,9,4,12,15,18,in,in,outside,off_speed,2,no,jump,hit_error,hit_error,b
39,1,a,8,2,9,15,10,out,out,outside,hit,3,no,jump,kill,kill,a
40,1,b,2,1,12,13,8,in,in,quick,off_speed,2,no,jump,kill,kill,b
41,1,a,4,9,7,11,13,out,out,oppo,hit,2,yes,jump,,,b
41,2,b,13,11,,,12,out,,,overpass,0,no,,,,b
41,3,a,12,12,13,11,2,in,in,oppo,hit,2,yes,,,,b
41,4,b,2,2,21,9,2,out,out,outside,hit,2,no,,,,b
41,5,a,9,9,13,11,14,out,out,oppo,free_ball,1,no,,,,b
41,6,b,14,14,8,15,9,out,out,outside,hit,2,no,,,,b
41,7,a,9,9,13,26,13,out,out,outside,blocked,2,yes,,blocked,blocked,b
42,1,a,2,2,13,13,18,in,in,quick,hit,2,no,jump,hit_error,hit_error,b
43,1,a,4,3,13,11,5,in,in,oppo,off_speed,2,no,tape,,,a
43,2,b,10,10,,,,out,,,overpass,0,no,,,,a
43,3,a,14,8,13,11,10,in,in,oppo,hit,2,no,,kill,kill,a
44,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
45,1,a,3,3,13,14,26,in,in,bic,hit,1,yes,jump,tool,tool,a
46,1,b,2,2,13,15,20,in,in,outside,hit,2,yes,jump,tool,tool,b
47,1,a,3,2,8,15,14,in,in,outside,blocked,3,yes,jump,,,a
47,2,a,14,14,13,15,16,in,in,outside,blocked,2,yes,,tool,tool,a
48,1,b,8,3,13,14,10,in,in,quick,off_speed,1,no,tape,kill,kill,b
49,1,b,3,4,13,15,15,in,in,outside,hit,1,no,jump,,,a
49,2,a,14,14,,,,,,,,,,,error,error,a
50,1,b,3,3,15,15,10,out,out,outside,hit,3,no,jump,,,b
50,2,a,10,10,8,6,,out,out,oppo,hit,2,no,,net,net,b
51,1,a,9,10,8,11,17,out,out,oppo,hit,2,yes,jump,tool,tool,a
52,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
53,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
54,1,b,3,3,13,15,13,in,in,outside,off_speed,1,yes,jump,,,b
54,2,a,13,14,12,,13,out,,,overpass,0,no,,,,b
54,3,b,13,13,,,14,,,,blocked,1,yes,,,,b
54,4,b,14,14,8,11,17,in,in,oppo,hit,2,no,,hit_error,hit_error,b
55,1,a,3,3,11,11,6,in,in,d-ball,hit,2,no,jump,kill,kill,a
56,1,b,4,4,10,15,2,out,out,outside,off_speed,3,no,jump,,,b
56,2,a,7,2,3,10,12,out,out,oppo,blocked,3,yes,,,,b
56,3,a,12,12,12,15,4,in,in,outside,hit,2,yes,,,,b
56,4,b,4,9,13,11,8,in,in,oppo,hit,2,yes,,kill,kill,b
57,1,a,9,3,13,15,16,out,in,outside,hit,2,yes,jump,tool,tool,a
58,1,b,3,3,13,14,14,in,in,quick,off_speed,0,no,jump,net,net,a
59,1,b,3,3,13,14,14,in,in,quick,blocked,1,yes,jump,,,a
59,2,b,14,14,15,8,1,out,out,bic,free_ball,0,no,,,,a
59,3,a,6,7,13,13,2,in,in,bic,hit,3,yes,,kill,kill,a
60,1,b,,,,,24,,,,,,,jump,serve_error,serve_error,b
61,1,a,3,3,13,15,3,in,in,outside,hit,2,no,jump,,,b
61,2,b,3,3,8,15,7,out,out,outside,hit,3,yes,,kill,kill,b
62,1,a,4,4,22,11,13,out,out,oppo,free_ball,1,no,jump,error,error,b
63,1,a,10,4,13,11,1,out,out,oppo,hit,2,no,tape,kill,kill,a
64,1,b,3,3,13,14,6,in,in,bic,roll_shot,3,no,jump,,,a
64,2,a,6,2,13,15,24,in,in,outside,hit,3,yes,,,,a
64,3,b,24,4,8,15,6,out,out,outside,roll_shot,2,no,,,,a
64,4,a,6,6,12,15,12,in,in,outside,blocked,2,yes,,,,a
64,5,a,13,13,11,11,15,out,out,oppo,hit,2,yes,,error,error,a
65,1,b,,,,,3,,,,,,,jump,ace,ace,a
66,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
67,1,a,6,2,6,15,17,out,out,outside,hit,2,yes,jump,tool,tool,a
68,1,b,4,4,13,11,10,in,in,oppo,tip,1,no,jump,,,a
68,2,a,10,5,13,15,19,in,in,outside,hit,2,yes,,tool,tool,a
69,1,b,3,3,13,15,15,in,in,outside,hit,1,no,jump,kill,kill,a
70,1,b,3,2,10,14,21,out,out,outside,hit,3,no,jump,hit_error,hit_error,a
71,1,b,1,2,11,15,4,out,in,outside,hit,2,no,jump,kill,kill,b
72,1,a,2,3,12,13,6,in,in,bic,roll_shot,2,no,jump,,,b
72,2,b,6,6,13,15,3,in,in,outside,hit,2,yes,,kill,kill,b
73,1,a,2,2,13,13,5,in,in,quick,off_speed,2,no,jump,kill,kill,a
74,1,b,3,3,13,13,10,in,in,quick,hit,1,no,jump,,,a
74,2,a,10,9,9,15,12,out,out,outside,roll_shot,3,yes,,,,a
74,3,b,12,12,,,12,out,,,overpass,0,no,,,,a
74,4,a,12,12,,,13,out,,,overpass,0,no,,,,a
74,5,b,13,13,13,11,1,in,in,oppo,hit,2,no,,,,a
74,6,a,7,7,8,11,6,out,out,oppo,blocked,2,yes,,,,a
74,7,a,6,6,7,15,21,out,out,outside,hit,2,yes,,tool,tool,a
75,1,b,4,4,13,,13,in,dump,dump,dump,1,yes,jump,,,b
75,2,a,13,7,8,11,11,out,out,oppo,blocked,3,yes,,blocked,blocked,b
76,1,a,2,2,8,15,4,out,in,outside,off_speed,2,no,hybrid,kill,kill,a
77,1,b,3,3,13,15,2,in,in,outside,hit,2,no,jump,kill,kill,b
78,1,a,9,3,12,15,8,in,in,outside,off_speed,2,no,jump,kill,kill,a
79,1,b,,,,,3,,,,,,,jump,ace,ace,a
80,1,b,3,3,14,15,5,in,in,outside,hit,3,no,jump,,,a
80,2,a,9,9,8,6,1,out,out,d-ball,hit,2,no,,kill,kill,a
81,1,b,3,3,26,12,11,out,out,outside,free_ball,1,no,jump,,,b
81,2,a,12,12,8,6,,out,out,d-ball,,,,,net,net,b
82,1,a,3,3,12,13,1,in,in,bic,hit,3,no,jump,kill,kill,a
83,1,b,3,3,12,11,2,in,in,oppo,off_speed,2,no,jump,,,a
83,2,a,8,7,13,15,13,in,in,outside,roll_shot,2,no,,,,a
83,3,b,13,1,26,15,2,out,out,outside,free_ball,0,no,,,,a
83,4,a,7,7,13,13,3,in,in,quick,hit,2,no,,kill,kill,a
84,1,b,2,3,8,15,25,out,out,outside,hit,3,no,jump,hit_error,hit_error,a
85,1,b,3,3,17,,,,,,,,,jump,ace,ace,a
86,1,b,7,1,12,13,11,in,in,quick,tip,1,no,tape,kill,kill,a
87,1,a,3,3,,,13,out,,,overpass,0,no,jump,,,b
87,2,b,13,13,13,13,6,in,in,quick,hit,1,no,,kill,kill,b
88,1,a,8,3,13,15,3,in,in,outside,hit,2,no,jump,kill,kill,a
89,1,b,4,4,12,11,3,in,in,oppo,hit,1,no,jump,kill,kill,b
90,1,a,10,10,26,10,21,out,out,d-ball,hit,3,yes,hybrid,tool,tool,a
91,1,b,2,2,8,11,7,out,out,oppo,hit,2,no,jump,kill,kill,b
92,1,a,,,,,20,,,,,,,jump,serve_error,serve_error,a
93,1,b,3,3,,,13,out,,,blocked,1,yes,jump,,,a
93,2,b,15,15,14,14,6,out,out,bic,overpass,0,no,,,,a
93,3,a,6,6,8,,3,in,dump,dump,hit,2,no,,kill,kill,a
94,1,b,3,3,8,13,20,in,in,bic,off_speed,1,no,jump,hit_error,hit_error,b
95,1,a,7,7,13,15,10,in,in,outside,off_speed,2,no,jump,,,a
95,2,b,9,9,,,,,,,,,,,error,error,a
96,1,b,3,3,13,14,10,in,in,quick,roll_shot,1,no,tape,,,a
96,2,a,9,9,8,15,1,in,in,outside,hit,2,no,,kill,kill,a
97,1,b,3,3,26,10,7,out,out,bic,free_ball,0,no,jump,,,a
97,2,a,7,3,13,13,7,in,in,quick,hit,2,no,,kill,kill,a
98,1,b,5,5,13,15,26,in,in,outside,hit,1,yes,jump,hit_error,hit_error,a
99,1,b,3,3,,,13,out,,,overpass,1,yes,jump,error,error,b
100,1,a,3,2,7,15,5,out,out,outside,hit,2,no,jump,,,b
100,2,b,9,9,12,15,17,in,out,outside,hit,3,yes,,tool,tool,b
101,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
102,1,b,3,2,3,15,14,out,out,outside,blocked,3,yes,jump,blocked,blocked,a
103,1,b,3,3,11,11,3,out,out,oppo,hit,2,no,jump,,,a
103,2,a,3,3,14,,7,in,dump,dump,dump,1,no,,,,a
103,3,b,7,8,13,15,25,in,in,outside,hit,2,no,,,,a
103,4,a,9,9,7,15,3,out,out,outside,hit,3,yes,,,,a
103,5,b,3,3,13,11,5,in,in,oppo,hit,2,no,,,,a
103,6,a,5,5,26,11,4,out,out,oppo,off_speed,2,no,,kill,kill,a
104,1,b,4,3,13,15,14,in,in,outside,tip,1,no,jump,,,a
104,2,a,14,7,14,15,3,in,in,outside,hit,2,no,,,,a
104,3,b,3,3,,,8,out,,,blocked,1,yes,,,,a
104,4,b,8,3,8,,4,out,,,blocked,1,yes,,blocked,blocked,a
105,1,b,3,3,13,13,20,in,in,bic,hit,2,no,jump,hit_error,hit_error,a
106,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
107,1,a,3,3,13,15,3,in,in,outside,hit,2,yes,jump,kill,kill,a
108,1,b,5,5,13,13,10,in,in,quick,hit,1,no,jump,,,a
108,2,a,14,14,25,26,13,out,out,outside,roll_shot,2,no,,,,a
108,3,b,13,14,12,11,13,in,in,oppo,blocked,2,yes,,blocked,blocked,a
109,1,b,3,3,12,15,10,in,in,outside,hit,1,no,jump,kill,kill,b
110,1,a,3,3,14,15,25,in,in,outside,blocked,2,yes,jump,tool,tool,a
111,1,b,3,3,13,13,13,in,in,quick,blocked,1,yes,jump,blocked,blocked,a
112,1,b,4,4,13,11,5,in,in,oppo,hit,2,no,jump,,,a
112,2,a,10,10,7,15,13,out,out,outside,blocked,2,no,,,,a
112,3,b,13,14,8,15,18,out,out,outside,hit,2,yes,,tool,tool,a
113,1,b,4,3,15,15,14,out,out,outside,blocked,3,yes,jump,blocked,blocked,a
114,1,b,3,3,12,13,8,in,in,quick,tip,1,no,jump,,,b
114,2,a,8,3,12,11,15,in,in,oppo,roll_shot,2,no,,,,b
114,3,b,15,10,13,15,9,out,out,outside,hit,2,no,,kill,kill,b
115,1,a,5,5,24,16,13,out,out,oppo,free_ball,0,no,float,,,a
115,2,b,13,13,13,15,5,in,in,outside,blocked,2,yes,,blocked,blocked,a
116,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
117,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
118,1,b,2,2,16,15,5,out,out,outside,hit,2,no,jump,kill,kill,b
119,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
120,1,b,2,2,6,15,13,out,out,outside,roll_shot,3,yes,jump,kill,kill,b
121,1,a,2,2,13,,7,in,dump,dump,dump,0,no,jump,,,a
121,2,b,7,6,3,11,18,out,out,oppo,off_speed,2,no,,hit_error,hit_error,a
122,1,b,2,3,13,15,1,in,in,outside,hit,2,no,jump,kill,kill,b
123,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
124,1,b,3,3,13,13,4,in,in,quick,off_speed,2,no,jump,kill,kill,b
125,1,a,8,8,13,15,10,in,in,outside,hit,2,no,float,kill,kill,a
126,1,b,3,2,13,15,,in,in,outside,hit,1,no,jump,net,net,a
127,1,b,3,3,14,15,6,in,in,outside,free_ball,2,no,jump,,,b
127,2,a,6,6,8,11,17,out,in,oppo,hit,2,no,,hit_error,hit_error,b
128,1,a,3,4,9,10,16,out,out,outside,hit,2,yes,jump,tool,tool,a
129,1,b,3,2,13,13,21,in,in,quick,off_speed,2,yes,jump,tool,tool,b
130,1,a,3,2,6,11,1,out,out,oppo,hit,2,no,jump,kill,kill,a
131,1,b,3,3,11,15,26,out,out,outside,hit,1,no,jump,hit_error,hit_error,a
132,1,b,5,5,,,8,out,,blocked,overpass,1,yes,tape,blocked,blocked,a
133,1,b,3,3,15,15,17,out,out,outside,hit,3,yes,jump,,,b
133,2,a,6,6,8,15,25,out,out,outside,hit,2,no,,hit_error,hit_error,b
134,1,a,,,,,3,,,,,,,jump,ace,ace,b
135,1,a,9,3,13,15,20,in,in,outside,off_speed,2,no,jump,hit_error,hit_error,b
136,1,a,8,8,13,11,14,in,in,oppo,blocked,1,yes,jump,blocked,blocked,b
137,1,a,,,,,22,,,,,,,jump,serve_error,serve_error,a
138,1,b,4,4,13,,11,in,dump,dump,dump,1,no,jump,,,a
138,2,a,11,11,8,6,2,out,out,d-ball,hit,2,no,,,,a
138,3,b,2,7,3,16,8,out,out,oppo,free_ball,0,no,,,,a
138,4,a,14,14,13,15,5,in,in,outside,off_speed,2,yes,,,,a
138,5,b,9,9,12,26,,in,in,oppo,hit,2,yes,,error,error,a
139,1,b,3,3,13,15,9,in,in,outside,hit,1,no,jump,kill,kill,b
140,1,a,2,2,,,14,out,,,overpass,0,no,jump,,,b
140,2,b,14,14,13,11,2,in,in,oppo,hit,2,no,,kill,kill,b
141,1,a,3,2,13,6,17,in,out,oppo,blocked,2,yes,jump,tool,tool,a
142,1,b,7,6,12,15,12,in,in,outside,blocked,2,yes,tape,blocked,blocked,a
143,1,b,2,2,13,13,11,in,in,bic,tip,2,yes,jump,kill,kill,b
144,1,a,8,8,13,13,3,in,in,quick,hit,2,no,float,kill,kill,a
145,1,b,,,,,25,,,,,,,jump,serve_error,serve_error,b
146,1,a,6,7,13,,13,in,dump,dump,blocked,1,yes,jump,,,a
146,2,a,13,13,,,8,out,,,overpass,0,no,,,,a
146,3,b,8,8,13,11,5,in,in,oppo,hit,1,no,,,,a
146,4,a,10,10,13,,3,in,dump,dump,dump,2,no,,kill,kill,a
147,1,b,4,3,13,14,15,in,in,quick,hit,1,no,jump,kill,kill,b
148,1,a,3,3,13,12,17,in,in,oppo,hit,1,no,jump,hit_error,hit_error,b
149,1,a,1,1,9,15,20,out,out,outside,hit,2,no,jump,,,b
149,2,b,1,1,2,14,9,out,out,outside,hit,2,no,,,,b
149,3,a,9,9,21,15,13,out,out,outside,blocked,3,yes,,blocked,blocked,b
150,1,a,4,4,8,11,12,out,out,oppo,blocked,2,yes,jump,blocked,blocked,b
151,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
152,1,b,2,3,12,15,26,in,in,outside,hit,2,no,jump,hit_error,hit_error,a
153,1,b,3,3,13,15,6,in,in,outside,hit,3,yes,jump,kill,kill,b
154,1,a,3,3,13,13,4,in,in,quick,hit,1,no,jump,kill,kill,a
155,1,b,5,3,23,,,,,,,,,jump,ace,ace,a
156,1,b,,,,,22,,,,,,,jump,serve_error,serve_error,b
157,1,a,4,3,13,13,17,in,in,quick,blocked,1,yes,jump,tool,tool,a
158,1,b,3,3,13,11,,in,in,oppo,hit,1,no,jump,net,net,a
159,1,b,4,3,15,26,9,out,out,outside,off_speed,2,no,jump,,,b
159,2,a,9,9,7,15,13,out,out,outside,blocked,2,yes,,,,b
159,3,a,13,13,13,15,3,out,out,outside,hit,2,yes,,,,b
159,4,b,3,3,13,15,8,in,in,outside,hit,2,no,,kill,kill,b
160,1,a,8,3,8,6,6,out,out,oppo,hit,3,yes,jump,,,a
160,2,b,6,7,7,15,25,out,out,outside,off_speed,3,no,,hit_error,hit_error,a
161,1,b,3,3,13,11,12,in,in,oppo,roll_shot,2,no,jump,,,a
161,2,a,13,12,9,11,16,out,out,outside,off_speed,3,yes,,tool,tool,a
162,1,b,6,6,13,11,1,in,in,oppo,hit,2,no,jump,,,b
162,2,a,7,7,26,7,,out,out,d-ball,hit,0,no,,net,net,b
163,1,a,7,2,13,15,4,in,in,outside,hit,2,no,jump,kill,kill,a
164,1,b,3,4,8,15,18,out,in,outside,hit,2,yes,jump,tool,tool,b
165,1,a,8,3,13,15,20,in,in,outside,roll_shot,1,no,jump,hit_error,hit_error,b
166,1,a,7,7,,,14,out,,,overpass,0,no,jump,,,a
166,2,b,14,14,8,15,13,out,out,outside,blocked,3,yes,,blocked,blocked,a
167,1,b,3,3,13,13,13,in,in,quick,blocked,2,yes,jump,blocked,blocked,a
168,1,b,4,4,12,11,6,in,in,oppo,hit,2,no,jump,kill,kill,b
169,1,a,3,3,,,12,out,,,overpass,0,no,jump,,,a
169,2,b,12,8,12,15,15,in,in,outside,blocked,2,yes,,blocked,blocked,a
170,1,b,4,4,12,13,14,in,in,quick,tip,1,no,jump,,,b
170,2,a,14,14,9,11,14,out,out,oppo,blocked,2,yes,,blocked,blocked,b
171,1,a,2,2,13,13,8,in,in,quick,hit,1,no,jump,kill,kill,a
172,1,b,,,,,25,,,,,,,jump,serve_error,serve_error,b
173,1,a,10,10,13,15,17,in,in,oppo,hit,2,no,jump,hit_error,hit_error,b
174,1,a,3,3,13,13,5,in,in,quick,off_speed,1,no,jump,,,a
174,2,b,9,8,15,12,12,out,out,oppo,blocked,2,yes,,,,a
174,3,b,12,12,13,11,14,in,in,oppo,hit,2,no,,hit_error,hit_error,a
175,1,b,2,2,13,15,3,in,in,outside,off_speed,2,no,jump,,,a
175,2,a,3,3,14,11,3,in,in,outside,off_speed,2,no,,,,a
175,3,b,3,3,7,15,21,out,out,outside,hit,3,no,,,,a
175,4,a,3,3,13,15,3,in,in,outside,hit,2,no,,kill,kill,a
1,1,a,9,8,13,13,14,in,in,quick,hit,1,yes,float,kill,kill,a
2,1,b,2,2,13,13,13,in,in,quick,hit,1,no,jump,hit_error,hit_error,a
3,1,b,12,7,7,14,24,out,out,outside,hit,3,no,tape,hit_error,hit_error,a
4,1,b,6,7,13,11,7,in,in,oppo,blocked,2,yes,jump,,,b
4,2,b,7,7,9,15,8,out,out,outside,roll_shot,3,no,,,,b
4,3,a,8,10,11,14,9,out,out,outside,blocked,2,yes,,,,b
4,4,a,9,9,13,11,24,in,in,oppo,hit,2,no,,hit_error,hit_error,b
5,1,a,5,5,,,12,out,,,blocked,1,yes,jump,blocked,blocked,b
6,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
7,1,b,7,7,13,9,3,in,in,bic,hit,2,no,float,,,b
7,2,a,3,3,6,15,3,out,out,outside,hit,2,yes,,,,b
7,3,b,3,3,12,15,8,in,in,outside,hit,2,no,,kill,kill,b
8,1,a,3,3,13,15,17,in,in,outside,hit,2,yes,jump,tool,tool,a
9,1,b,3,3,13,15,3,in,in,outside,hit,2,yes,jump,,,a
9,2,a,3,3,13,15,8,in,in,outside,hit,2,yes,,kill,kill,a
10,1,b,8,7,11,7,7,in,in,d-ball,hit,2,no,jump,kill,kill,b
11,1,a,4,5,,,,,,,,,,jump,ace,ace,b
12,1,a,6,7,13,15,21,in,in,outside,hit,2,no,jump,hit_error,hit_error,b
13,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
14,1,b,2,2,8,15,7,out,out,outside,hit,2,yes,float,,,a
14,2,a,7,8,4,11,7,out,out,oppo,free_ball,0,no,,,,a
14,3,b,7,7,12,13,9,in,in,quick,off_speed,2,no,,,,a
14,4,a,9,10,8,6,3,out,out,d-ball,hit,2,no,,,,a
14,5,b,3,3,12,15,25,in,in,outside,hit,2,no,,hit_error,hit_error,a
15,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
16,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
17,1,b,8,8,13,15,6,in,in,outside,hit,1,no,jump,kill,kill,b
18,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
19,1,b,6,7,12,11,10,in,in,oppo,hit,2,yes,jump,,,a
19,2,a,10,10,13,14,3,in,in,quick,hit,1,yes,,,,a
19,3,b,3,3,13,9,12,in,in,bic,tip,1,no,,,,a
19,4,a,12,12,14,15,26,out,out,outside,blocked,2,yes,,tool,tool,a
20,1,b,2,2,14,14,9,in,in,quick,hit,1,yes,jump,,,a
20,2,a,9,9,12,15,9,out,out,outside,hit,2,yes,,,,a
20,3,b,9,9,13,15,26,out,out,outside,hit,2,no,,hit_error,hit_error,a
21,1,b,7,8,12,15,14,out,out,outside,blocked,2,yes,jump,,,b
21,2,b,14,9,7,15,4,out,out,outside,hit,2,yes,,,,b
21,3,a,4,2,9,15,3,out,out,outside,hit,2,no,,,,b
21,4,b,3,3,14,6,14,out,out,d-ball,hit,3,yes,,kill,kill,b
22,1,a,8,8,13,14,2,in,in,quick,hit,2,no,float,kill,kill,a
23,1,b,2,2,13,11,13,in,in,oppo,blocked,1,yes,jump,blocked,blocked,a
24,1,b,3,3,,,9,out,,,blocked,1,yes,jump,blocked,blocked,a
25,1,b,2,7,17,,,,,,,,,jump,ace,ace,a
26,1,b,2,2,13,13,22,in,in,quick,hit,1,yes,jump,tool,tool,b
27,1,a,3,3,13,15,7,in,in,outside,roll_shot,2,no,jump,kill,kill,a
28,1,b,8,8,13,13,7,in,in,quick,tip,2,no,float,,,a
28,2,a,7,6,7,15,2,out,out,outside,hit,2,no,,,,a
28,3,b,2,3,18,14,8,out,out,outside,off_speed,3,no,,,,a
28,4,a,8,8,13,15,26,in,in,outside,blocked,2,yes,,tool,tool,a
29,1,b,6,6,13,9,20,in,in,bic,hit,3,no,float,hit_error,hit_error,a
30,1,b,6,6,8,6,3,out,out,d-ball,hit,2,no,float,,,b
30,2,a,3,3,16,3,7,out,out,,free_ball,0,no,,,,b
30,3,b,7,7,12,6,10,in,in,d-ball,hit,1,no,,kill,kill,b
31,1,a,3,3,13,14,6,in,in,quick,hit,1,no,jump,kill,kill,a
32,1,b,3,3,13,15,6,in,in,outside,hit,2,no,jump,,,b
32,2,a,6,6,11,6,15,out,out,d-ball,tip,2,yes,,,,b
32,3,b,15,15,13,14,12,in,in,outside,tip,2,no,,net,net,b
33,1,a,4,4,13,13,4,in,in,quick,hit,2,no,jump,kill,kill,a
34,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
35,1,a,7,8,12,15,6,in,in,outside,hit,2,yes,jump,kill,kill,a
36,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
37,1,a,7,8,12,15,8,in,in,outside,hit,1,no,jump,kill,kill,a
38,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
39,1,a,9,8,12,14,10,in,in,quick,hit,2,no,float,kill,kill,a
40,1,b,1,2,13,15,2,in,in,outside,hit,2,yes,jump,,,b
40,2,a,2,3,8,15,25,out,out,outside,hit,2,no,,hit_error,hit_error,b
41,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
42,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
43,1,a,3,3,13,15,18,in,in,outside,hit,2,yes,jump,tool,tool,a
44,1,b,7,7,14,14,3,in,in,quick,hit,1,no,float,kill,kill,b
45,1,a,3,3,13,14,3,in,in,quick,hit,1,no,jump,kill,kill,a
46,1,b,3,3,17,6,3,out,out,d-ball,hit,2,no,jump,,,b
46,2,a,3,2,7,6,10,out,out,d-ball,hit,2,no,,,,b
46,3,b,10,10,13,15,7,in,in,outside,hit,2,yes,,,,b
46,4,a,7,6,4,9,8,out,out,outside,off_speed,0,no,,,,b
46,5,b,8,9,8,15,8,out,out,outside,roll_shot,3,no,,,,b
46,6,a,8,10,12,8,22,in,in,bic,hit,1,no,,hit_error,hit_error,b
47,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
48,1,b,7,7,13,15,25,in,in,outside,hit,2,yes,jump,,,b
48,2,a,25,10,14,,,out,dump,dump,hit,1,no,,hit_error,hit_error,b
49,1,a,8,8,23,3,8,out,out,bic,off_speed,0,no,float,,,b
49,2,b,8,7,12,15,11,in,in,outside,tip,2,no,,kill,kill,b
50,1,a,7,8,13,15,1,in,in,outside,hit,2,no,float,kill,kill,a
51,1,b,8,8,13,9,7,in,in,bic,hit,2,no,float,kill,kill,b
52,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
53,1,b,9,10,13,11,3,in,in,oppo,hit,1,no,jump,kill,kill,b
